"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS110","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts","305"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and any assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111a","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and any assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111b","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111c","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111d","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111e","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111f","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS111g","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective assessment","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and any perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112a","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and any perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112b","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112c","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112d","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112e","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112f","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS112g","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS113a","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score that showed measurable improvement","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS113b","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score that showed measurable improvement","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS113c","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score that showed measurable deterioration","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS113d","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score that showed measurable deterioration","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS113e","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score that showed no measurable change","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS113f","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a self-rated perspective paired score that showed no measurable change","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS114a","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score that showed measurable improvement","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS114b","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score that showed measurable improvement","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS114c","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score that showed measurable deterioration","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS114d","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score that showed measurable deterioration","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS114e","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score that showed no measurable change","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS114f","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a parent-rated perspective paired score that showed no measurable change","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS115a","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score that showed measurable improvement","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS115b","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score that showed measurable improvement","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS115c","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score that showed measurable deterioration","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS115d","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score that showed measurable deterioration","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS115e","Number of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score that showed no measurable change","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS115f","Percentage of closed referrals for children and young people aged between 0 and 17 with at least 2 contacts and a clinician-rated perspective paired score that showed no measurable change","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS143","Uses of Section 2 in the reporting period","30"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS144","Uses of Section 3 in the reporting period","20"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS145","Uses of Part 3 of the Act in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS148","Number of open referrals with a Presenting Complaint recorded at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS149","Uses of Section 135 in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS150","Detentions ended in the reporting period","55"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","75"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS150b","Median length of detentions in days which ended in the reporting period","26"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS151","Detentions active at the end of the reporting period","110"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","93"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS151b","Median length of detentions in days which are active at the end of the reporting period","50"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS152","Uses of Section 2 which ended in the reporting period","30"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS152a","Average (mean) length of detentions in days for uses of Section 2 which ended in the reporting period","21"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS152b","Median length of detentions in days for uses of Section 2 which ended in the reporting period","24"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS153","Uses of Section 2 which are active at the end of the reporting period","20"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS153a","Average (mean) length of detentions in days for uses of Section 2 which are active at the end of the reporting period","15"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS153b","Median length of detentions in days for uses of Section 2 which are active at the end of the reporting period","15"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS154","Uses of Section 3 which ended in the reporting period","15"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS154a","Average (mean) length of detentions in days for uses of Section 3 which ended in the reporting period","139"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS154b","Median length of detentions in days for uses of Section 3 which ended in the reporting period","91"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS155","Uses of Section 3 which are active at the end of the reporting period","80"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS155a","Average (mean) length of detentions in days for uses of Section 3 which are active at the end of the reporting period","115"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS155b","Median length of detentions in days for uses of Section 3 which are active at the end of the reporting period","72"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS81","Detentions in the reporting period","30"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS82","Short Term Orders in the reporting period","25"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS83","Uses of Section 136 in the reporting period","25"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","MHS84","CTOs in the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS121","New referrals to liaison psychiatry teams from A&E in the reporting period","455"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS121a","New referrals to liaison psychiatry teams from A&E in the reporting period, Aged 18 and over","400"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS121b","New referrals to liaison psychiatry teams from A&E in the reporting period, Aged under 18","55"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS122","New referrals to liaison psychiatry teams from A&E in the reporting period with first face to face contact","330"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS122a","New referrals to liaison psychiatry teams from A&E in the reporting period with first face to face contact, Aged 18 and over","295"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS122b","New referrals to liaison psychiatry teams from A&E in the reporting period with first face to face contact, Aged under 18","35"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS123","New referrals to liaison psychiatry teams from A&E in the reporting period with first face to face contact within 1 hour","270"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS123a","New referrals to liaison psychiatry teams from A&E in the reporting period with first face to face contact within 1 hour, Aged 18 and over","260"
"01/09/2025","30/09/2025","Performance ","Provider","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","NONE","NONE","PLS123b","New referrals to liaison psychiatry teams from A&E in the reporting period with first face to face contact within 1 hour, Aged under 18","10"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","01 Most deprived","01 Most deprived","MHS150","Detentions ended in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","01 Most deprived","01 Most deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","54"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","01 Most deprived","01 Most deprived","MHS150b","Median length of detentions in days which ended in the reporting period","26"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","01 Most deprived","01 Most deprived","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","01 Most deprived","01 Most deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","99"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","01 Most deprived","01 Most deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","91"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","01 Most deprived","01 Most deprived","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","02 More deprived","02 More deprived","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","02 More deprived","02 More deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","02 More deprived","02 More deprived","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","02 More deprived","02 More deprived","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","02 More deprived","02 More deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","20"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","02 More deprived","02 More deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","14"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","02 More deprived","02 More deprived","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","03 More deprived","03 More deprived","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","03 More deprived","03 More deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","03 More deprived","03 More deprived","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","03 More deprived","03 More deprived","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","03 More deprived","03 More deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","52"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","03 More deprived","03 More deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","27"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","03 More deprived","03 More deprived","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","04 More deprived","04 More deprived","MHS150","Detentions ended in the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","04 More deprived","04 More deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","73"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","04 More deprived","04 More deprived","MHS150b","Median length of detentions in days which ended in the reporting period","25"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","04 More deprived","04 More deprived","MHS151","Detentions active at the end of the reporting period","20"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","04 More deprived","04 More deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","81"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","04 More deprived","04 More deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","61"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","04 More deprived","04 More deprived","MHS81","Detentions in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","05 More deprived","05 More deprived","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","05 More deprived","05 More deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","05 More deprived","05 More deprived","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","05 More deprived","05 More deprived","MHS151","Detentions active at the end of the reporting period","15"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","05 More deprived","05 More deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","99"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","05 More deprived","05 More deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","51"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","05 More deprived","05 More deprived","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","06 Less deprived","06 Less deprived","MHS150","Detentions ended in the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","06 Less deprived","06 Less deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","105"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","06 Less deprived","06 Less deprived","MHS150b","Median length of detentions in days which ended in the reporting period","85"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","06 Less deprived","06 Less deprived","MHS151","Detentions active at the end of the reporting period","15"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","06 Less deprived","06 Less deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","125"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","06 Less deprived","06 Less deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","63"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","06 Less deprived","06 Less deprived","MHS81","Detentions in the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","07 Less deprived","07 Less deprived","MHS150","Detentions ended in the reporting period","10"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","07 Less deprived","07 Less deprived","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","86"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","07 Less deprived","07 Less deprived","MHS150b","Median length of detentions in days which ended in the reporting period","27"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","07 Less deprived","07 Less deprived","MHS151","Detentions active at the end of the reporting period","15"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","07 Less deprived","07 Less deprived","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","109"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","07 Less deprived","07 Less deprived","MHS151b","Median length of detentions in days which are active at the end of the reporting period","64"
"01/09/2025","30/09/2025","Performance ","Provider; IMD Decile","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","07 Less deprived","07 Less deprived","MHS81","Detentions in the reporting period","*"
