"REPORTING_PERIOD_START","REPORTING_PERIOD_END","GROUP_TYPE","ORG_CODE1","ORG_NAME1","ORG_CODE2","ORG_NAME2","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE_SUPPRESSED"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M001","Count_ReferralsReceived","1815"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M002","Count_SelfReferrals","1370"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M003","Count_GPReferrals","80"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M004","Count_HealthVisitorReferrals","10"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M005","Count_OtherPrimaryCareReferrals","125"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M006","Count_CarerReferrals","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M007","Count_LAReferrals","5"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M008","Count_EmployerReferrals","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M009","Count_JusticeSystemReferrals","10"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M010","Count_ChildHealthReferrals","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M011","Count_IndependentVoluntaryReferrals","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M012","Count_SecondaryCareReferrals","200"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M013","Count_OtherMHReferrals","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M014","Count_InternalReferrals","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M017","Count_OtherReferrals","15"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M018","Count_NHSTalkingTherapiesReferrals","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M019","Count_OpenReferralNoActivity60days","4705"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M020","Count_OpenReferralNoActivity61to90days","705"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M021","Count_OpenReferralNoActivity91to120days","460"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M022","Count_OpenReferralNoActivityOver120days","910"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M023","Count_FirstAssessment","1360"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M024","Count_FirstAssessment28days","405"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M025","Count_FirstAssessment29to56days","815"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M026","Count_FirstAssessment57to90days","130"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M027","Count_FirstAssessmentOver90days","15"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M028","Count_EndedBeforeAssessment","550"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M029","Count_WaitingForAssessment","2420"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M030","Count_WaitingForAssessmentOver90days","60"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M031","Count_AccessingServices","1375"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M032","Count_AccessingServices28days","410"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M033","Count_AccessingServices29to56days","815"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M034","Count_AccessingServices57to90days","135"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M035","Count_AccessingServicesOver90days","15"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M036","Count_AccessingServices6Weeks","855"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M037","Count_AccessingServices18Weeks","1370"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M038","Count_WaitingForTreatment","2370"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M039","Count_WaitingForTreatment0to2weeks","865"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M040","Count_WaitingForTreatment0to4weeks","1480"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M041","Count_WaitingForTreatment0to6weeks","1960"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M042","Count_WaitingForTreatment0to12weeks","2335"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M043","Count_WaitingForTreatment0to18weeks","2365"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M044","Count_WaitingForTreatmentOver18weeks","5"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M045","Count_WaitingForTreatmentOver90days","30"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M046","Count_FirstToSecondTreatmentOver28days","635"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M047","Count_FirstToSecondTreatmentOver90days","360"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M048","Mean_WaitAccessingServices","37.6"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M049","Median_WaitAccessingServices","38.0"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M050","Mean_WaitFinishedCourseTreatment","26.6"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M051","Median_WaitFinishedCourseTreatment","24.0"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M052","Count_AccessingServices6WeeksFinishedCourseTreatment","780"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M053","Percentage_AccessingServices6WeeksFinishedCourseTreatment","88"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M054","Count_AccessingServices18WeeksFinishedCourseTreatment","880"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M055","Percentage_AccessingServices18WeeksFinishedCourseTreatment","99"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M056","Count_EndedReferrals","1835"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M057","Count_EndedNotSuitable","75"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M058","Count_EndedSignposted","100"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M059","Count_EndedMutualAgreement","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M060","Count_EndedReferredElsewhere","50"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M061","Count_EndedDeclined","590"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M062","Count_EndedDeceasedAssessedOnly","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M063","Count_EndedUnknownAssessedOnly","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M066","Count_EndedCompleted","615"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M069","Count_EndedDeceasedTreated","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M070","Count_EndedUnknownTreated","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M071","Count_EndedInvalid","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M072","Count_EndedNoReasonRecorded","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M073","Count_EndedNotSeen","540"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M074","Count_EndedSeenNotTreated","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M075","Count_EndedTreatedOnce","410"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M076","Count_FinishedCourseTreatment","885"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M077","Percentage_EndedBeforeTreatment","29"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M078","Percentage_EndedTreatedOnce","22"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M079","Percentage_EndedFinishedCourseTreatment","48"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M080","Percentage_EndedOneOrMoreTreatment","71"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M081","Percentage_FinishedCourseTreatmentEndedOneOrMoreTreatment","68"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M082","Count_Appointments","11285"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M083","Count_ApptsCancelledPatient","1310"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M084","Count_ApptsDNA","950"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M085","Count_ApptsCancelledProvider","685"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M086","Count_ApptsAttended","8060"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M087","Count_ApptsAttendedLate","240"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M088","Count_ApptsLateNotSeen","45"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M089","Count_ApptsFinishedCourseTreatment","7315"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M090","Count_GuideSelfHelpBookAppts","1695"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M091","Count_NonGuideSelfHelpBookAppts","20"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M092","Count_GuideSelfHelpCompAppts","20"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M093","Count_NonGuideSelfHelpCompAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M095","Count_StructPhysActAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M097","Count_PsychoEducPeerSuppAppts","820"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M098","Count_OtherLIAppts","10"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M099","Count_EmploySuppAppts","725"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M100","Count_AppRelaxAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1001","Count_FacetoFaceAppts","2360"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1002","Count_TelephoneAppts","3060"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1004","Count_TalktypeAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1005","Count_EmailAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1006","Count_SMSAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1007","Count_InstantMessagingAppts","5"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1008","Count_ConsMediumOtherAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1009","Count_ConsMediumUnknownAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1010","Percentage_ReliableDeterioration","6"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1014","Count_ApptsStaffQualified","1365"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1015","Count_ApptsStaffInTraining","45"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1016","Count_ApptsStaffNotQualifiedOrInTraining","465"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1017","Count_ApptsMissingQualificationsAndTraining","6430"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1018","Count_ConsMediumVideoConsultAppts","2105"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1019","Count_ConsMediumMessageBoardAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M102","Count_CoupleTherapyDepAppts","40"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M1020","Count_ConsMediumChatRoomAppts","770"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M103","Count_CollabCareAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M104","Count_CounselDepAppts","390"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M105","Count_BPDAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M106","Count_EyeMoveDesenReproAppts","225"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M107","Count_MindfulAppts","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M108","Count_OtherHIAppts","1390"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M110","Count_CBTAppts","2985"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M111","Count_IPTAppts","50"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M112","Mean_HISessions","7.6"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M113","Mean_CBTSessions","7.2"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M114","Mean_BPDSessions","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M115","Mean_CounsellingSessions","7.1"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M116","Mean_IPTSession","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M117","Mean_CouplesSessions","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M119","Mean_OtherHISessions","4.8"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M120","Mean_LiSessions","3.5"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M121","Count_FirstToSecondTreatment28days","295"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M122","Count_FirstToSecondTreatment29to90days","275"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M123","Percentage_FirstToSecondTreatment28days","32"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M124","Percentage_FirstToSecondTreatmentOver28days","68"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M125","Percentage_FirstToSecondTreatment29to90days","30"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M126","Percentage_FirstToSecondTreatmentOver90days","39"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M141","Mean_ApptsFinishedCourseTreatment","8.3"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M142","Median_ApptsFinishedCourseTreatment","7.0"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M143","Max_ApptsFinishedCourseTreatment","27"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M144","Min_ApptsFinishedCourseTreatment","2"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M153","Count_EndedBeforeTreatment","540"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M179","Count_NotAtCaseness","15"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M180","Percentage_NotAtCaseness","2"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M184","Count_SecondTreatment","930"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M185","Count_ReliableImprovement","600"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M186","Percentage_ReliableImprovement","68"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M187","Count_NoReliableChange","225"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M189","Count_ReliableDeterioration","50"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M191","Count_Recovery","390"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M192","Percentage_Recovery","45"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M193","Count_ReliableRecovery","375"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M195","Percentage_ReliableRecovery","43"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M196","Count_FirstADSMOrGADOnly","5"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M197","Count_NoADSMOrGAD","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M198","Count_PairedADSMOrGAD","875"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M199","Count_FirstPHQOnly","5"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M200","Count_NoPHQ","*"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M201","Count_PairedPHQ","875"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M202","Count_PairedPHQAndADSMOrGAD","875"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M203","Count_ADSMFinishedTreatment","200"
"2026-04-01","2026-04-30","Provider","all","all SubICBs","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","M204","Count_AppropriatePairedADSM","150"
