"REPORTING_PERIOD_START","REPORTING_PERIOD_END","ORG_CODE","ORG_NAME","ORG_LEVEL","DIMENSION","COUNT_OF","MEASURE","MEASURE_DESC","MEASURE_2","MEASURE_2_DESC","MEASURE_VALUE","MEASURE_VALUE_0_18","MEASURE_VALUE_19_64","MEASURE_VALUE_65_PLUS"
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","015","Continence Problems",160,0,0,160
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","018","Diabetes",15,0,0,15
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","020","Dizziness/Balance Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","026","End of Life Support",15,0,0,15
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","030","Falls Risk",15,0,0,15
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","032","Feeding/Swallowing Problems",30,0,0,30
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","033","Foot Care/Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","042","Mobility Problems",15,0,0,15
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","043","Musculoskeletal Problems",230,0,0,230
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","044","Neurological Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","046","Nutrition and Dietetics",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","049","Pain/Symptom Control",25,0,0,25
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","057","Respiratory Conditions",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","059","Skin Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","062","Speech and Language Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","070","Wound Care",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","078","Minor Surgery",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","079","Gastrostomy Management/Care",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","75 to 79","","999","Reason for referral not known",165,0,0,165
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","001","Accident/Trauma",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","009","Cardiac Conditions",20,0,0,20
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","013","Cognitive Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","015","Continence Problems",250,0,0,250
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","018","Diabetes",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","020","Dizziness/Balance Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","026","End of Life Support",30,0,0,30
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","028","Equipment Provision",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","030","Falls Risk",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","032","Feeding/Swallowing Problems",35,0,0,35
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","033","Foot Care/Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","042","Mobility Problems",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","043","Musculoskeletal Problems",125,0,0,125
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","046","Nutrition and Dietetics",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","049","Pain/Symptom Control",30,0,0,30
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","057","Respiratory Conditions",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","059","Skin Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","062","Speech and Language Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","070","Wound Care",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","079","Gastrostomy Management/Care",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","80 to 84","","999","Reason for referral not known",210,0,0,210
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","001","Accident/Trauma",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","008","Cancer",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","009","Cardiac Conditions",25,0,0,25
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","013","Cognitive Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","015","Continence Problems",235,0,0,235
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","018","Diabetes",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","026","End of Life Support",35,0,0,35
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","030","Falls Risk",25,0,0,25
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","032","Feeding/Swallowing Problems",30,0,0,30
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","033","Foot Care/Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","042","Mobility Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","043","Musculoskeletal Problems",70,0,0,70
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","044","Neurological Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","046","Nutrition and Dietetics",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","049","Pain/Symptom Control",20,0,0,20
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","050","Parkinson's Disease",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","056","Rehabilitation",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","057","Respiratory Conditions",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","059","Skin Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","062","Speech and Language Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","070","Wound Care",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","079","Gastrostomy Management/Care",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","85 to 89","","999","Reason for referral not known",240,0,0,240
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","001","Accident/Trauma",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","009","Cardiac Conditions",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","013","Cognitive Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","015","Continence Problems",220,0,0,220
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","026","End of Life Support",20,0,0,20
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","030","Falls Risk",15,0,0,15
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","032","Feeding/Swallowing Problems",30,0,0,30
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","033","Foot Care/Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","042","Mobility Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","043","Musculoskeletal Problems",20,0,0,20
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","046","Nutrition and Dietetics",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","049","Pain/Symptom Control",15,0,0,15
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","053","Pressure Ulcer",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","057","Respiratory Conditions",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","059","Skin Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","062","Speech and Language Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","078","Minor Surgery",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","079","Gastrostomy Management/Care",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","90 to 94","","999","Reason for referral not known",220,0,0,220
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","001","Accident/Trauma",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","009","Cardiac Conditions",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","015","Continence Problems",70,0,0,70
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","026","End of Life Support",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","030","Falls Risk",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","032","Feeding/Swallowing Problems",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","042","Mobility Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","043","Musculoskeletal Problems",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","046","Nutrition and Dietetics",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","049","Pain/Symptom Control",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","070","Wound Care",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","95 to 99","","999","Reason for referral not known",65,0,0,65
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","AgeYr_Referral_ReceivedDate_Group_PrimaryReferralReason","Referrals","MV/OP","","MV/OP","Missing Value / Value Outside Parameters",5090,2795,1390,905
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","0 to 4","","1","Male",3275,3275,0,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","0 to 4","","2","Female",2620,2620,0,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","10 to 14","","1","Male",280,280,0,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","10 to 14","","2","Female",200,200,0,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","100 to 104","","1","Male",10,0,0,10
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","100 to 104","","2","Female",25,0,0,25
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","105 to 109","","1","Male",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","105 to 109","","2","Female",5,0,0,5
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","15 to 19","","1","Male",130,110,20,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","15 to 19","","2","Female",180,145,35,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","15 to 19","","X","Not Known (PERSON STATED GENDER CODE not recorded)",5,5,0,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","20 to 24","","1","Male",85,0,85,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","20 to 24","","2","Female",250,0,250,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","25 to 29","","1","Male",115,0,115,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","25 to 29","","2","Female",410,0,410,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","30 to 34","","1","Male",145,0,145,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","30 to 34","","2","Female",585,0,585,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","35 to 39","","1","Male",180,0,180,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","35 to 39","","2","Female",540,0,540,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","40 to 44","","1","Male",260,0,260,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","40 to 44","","2","Female",460,0,460,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","45 to 49","","1","Male",275,0,275,0
"2025-10-01","2025-10-31","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Provider","Age_CareContactDate_Gender","CareContacts","45 to 49","","2","Female",525,0,525,0
